"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-29 17:55:29,FALSE,NA,"1520099464777666560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pangningbo",442,TRUE,FALSE,NA,NA
"#DXY #BTC BULLISH! #LFG <U+0001F680> @elonmusk  #TwitterCEO https://t.co/Kd3vMPKAhQ",FALSE,3,NA,2022-04-29 17:20:19,FALSE,NA,"1520090618193752065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrewPoohPahNew",0,FALSE,FALSE,NA,NA
"RT @yung_cpa: Yo Check out my verse on KING PERRY’s “Go German” 

#gogerman #eachenterprise #ElonMusk #Kendrick #Drake #twittersold #Twitte…",FALSE,0,NA,2022-04-29 17:12:29,FALSE,NA,"1520088646120050689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kezi_ijezi",15,TRUE,FALSE,NA,NA
"RT @Fatima62967585: <U+0001F525>#Congratulations<U+0001F525> to Elon Musk for buying Twitter.<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #Elon_Musk #ElonMuskBuyTwitter #musktwitter #TwitterCEO #Twit…",FALSE,0,NA,2022-04-29 17:08:13,FALSE,NA,"1520087569538576385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidBRobinson4",3,TRUE,FALSE,NA,NA
"RT @Salvador209area: #shibadoge #TwitterCEO #SHIBADOGEARMY https://t.co/cFah6LGqNy",FALSE,0,NA,2022-04-29 17:07:34,FALSE,NA,"1520087406115901440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CodyDobbs13",4,TRUE,FALSE,NA,NA
"RT @Debrapearlz: $Marvin is still under heavy discount and guess what?

Once again scared money gonna miss this opportunity and won't make…",FALSE,0,NA,2022-04-29 17:00:38,FALSE,NA,"1520085663416303616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamieDodger8095",19,TRUE,FALSE,NA,NA
"I came back to #Twitter #TwitterCEO I lost all my followers<U+2757><U+2757><U+2757>",FALSE,0,NA,2022-04-29 16:58:18,FALSE,NA,"1520085077077626880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KakishJ",0,FALSE,FALSE,NA,NA
"RT @indiatvnews: #ElonMusk: <U+092A><U+0930><U+093E><U+0917> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0935><U+093F><U+091C><U+092F><U+093E> <U+092A><U+0930> <U+0909><U+0920><U+093E><U+092F><U+093E> <U+0938><U+0935><U+093E><U+0932>, <U+0915><U+094D><U+092F><U+093E> <U+092D><U+093E><U+0930><U+0924><U+0940><U+092F><U+094B><U+0902> <U+092A><U+0930> <U+091C><U+093E><U+0928><U+092C><U+0942><U+091D><U+0915><U+0930> <U+0928><U+093F><U+0936><U+093E><U+0928><U+093E> <U+0938><U+093E><U+0927> <U+0930><U+0939><U+0947> <U+090F><U+0932><U+0928> <U+092E><U+0938><U+094D><U+0915>?

Read more: https://t.co/88…",FALSE,0,NA,2022-04-29 16:05:02,FALSE,NA,"1520071669821308930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minal01608857",4,TRUE,FALSE,NA,NA
"RT @DiprajJadhav44: Elon Musk First day at Twitter Office.
#TwitterCEO #ElonMusk #meme https://t.co/EcT5yJkY1V",FALSE,0,NA,2022-04-29 15:51:54,FALSE,NA,"1520068363938004992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kumble_kavita",50,TRUE,FALSE,NA,NA
"RT @kumar_shontosh: after #ElonMusk buying #Twitter,
#TwitterCEO leaving like<U+0001F62A> https://t.co/Oz7Ry9z4Bj",FALSE,0,NA,2022-04-29 15:50:35,FALSE,NA,"1520068036069187584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumar_shontosh",1,TRUE,FALSE,NA,NA
"RT @yung_cpa: Yo Check out my verse on KING PERRY’s “Go German” 

#gogerman #eachenterprise #ElonMusk #Kendrick #Drake #twittersold #Twitte…",FALSE,0,NA,2022-04-29 15:42:09,FALSE,NA,"1520065910106636295",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danielpeter16",15,TRUE,FALSE,NA,NA
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-29 15:39:28,FALSE,NA,"1520065235733958657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","btc1000001",442,TRUE,FALSE,NA,NA
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-29 15:38:27,FALSE,NA,"1520064978916630531",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","QHwIyKA4ZtmeoG9",442,TRUE,FALSE,NA,NA
"@elonmusk You won’t be able to analyse at best standing too left or right either… hence, you know where to figure o… https://t.co/H5cxLatDLL",FALSE,0,"elonmusk",2022-04-29 15:37:01,TRUE,"1520017094007476224","1520064618260951041","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tweet_sanjukta",0,FALSE,FALSE,NA,NA
"RT @KalptaruNursery: <U+092A><U+093F><U+091B><U+0932><U+0947> 20 <U+0935><U+0930><U+094D><U+0937><U+094B><U+0902> <U+0938><U+0947> <U+092A><U+094D><U+0930><U+0924><U+093F><U+0935><U+0930><U+094D><U+0937> @kalptaru108 <U+0915><U+0940> <U+0913><U+0930> <U+0938><U+0947> <U+091A><U+0932><U+093E><U+090F> <U+091C><U+093E> <U+0930><U+0939><U+0947> #<U+092A><U+0930><U+093F><U+0902><U+0926><U+094B><U+0902>_<U+0915><U+0947>_<U+0932><U+093F><U+090F>_<U+092A><U+0930><U+093F><U+0902><U+0921><U+093E>_<U+0905><U+092D><U+093F><U+092F><U+093E><U+0928> <U+0001F99C> <U+0938><U+0947> <U+091C><U+0941><U+0921><U+093C><U+0947><U+0902>.

#NeetaShukl…",FALSE,0,NA,2022-04-29 15:28:41,FALSE,NA,"1520062521553563648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaharajSinghg10",6,TRUE,FALSE,NA,NA
"RT @HelpOverseas: Tesla CEO #ElonMusk buys #Twitter for USD 44 billion with plans of ‘free speech’.

#twittersold #TwitterTakeover #ElonMus…",FALSE,0,NA,2022-04-29 15:05:01,FALSE,NA,"1520056567789506560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frank_legit",6,TRUE,FALSE,NA,NA
"RT @MeetMalcom: The best meme so far #ElonMusk #Twitter #TwitterCEO #leavingtwitter https://t.co/ALCwGNtmg0",FALSE,0,NA,2022-04-29 14:49:07,FALSE,NA,"1520052566318628867",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LokiTheDog12",262,TRUE,FALSE,NA,NA
"Most dangerous #Drug company in the world <U+0001F30E> https://t.co/Syi53iVahi 

#FreedomOfSpeech #PressFreedomMatters… https://t.co/UpdZ1XNeI4",FALSE,0,NA,2022-04-29 14:36:00,TRUE,NA,"1520049263685902337",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mh_reform",0,FALSE,FALSE,NA,NA
"RT @BashirA97820826: #ElonMusk is buying Coca-Cola to put the cocaine back in #CocaCola 
#TwitterCEO #ElonMuskBuyTwitter  #ARMY #kashmir #C…",FALSE,0,NA,2022-04-29 14:31:52,FALSE,NA,"1520048223406071810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sangram50717099",1,TRUE,FALSE,NA,NA
"I don't know if I have been too concerned about Elon's #TwitterTakeover,
Why so much hate on this gentleman? 
Man i… https://t.co/58eKCQya5q",FALSE,3,NA,2022-04-29 14:16:20,TRUE,NA,"1520044316189679621",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gem_peanut",0,FALSE,FALSE,NA,NA
"Your Social Media Manager 
Link:https://t.co/kkNs2cSuic
#TwitterCEO #TwitterSpace #TwitterFreedom… https://t.co/KE6rptd2ay",FALSE,2,NA,2022-04-29 14:02:52,TRUE,NA,"1520040924956422144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jumonahmedmunna",0,FALSE,FALSE,NA,NA
"RT @glamsham: Did you guys loved Pratik Sehajpal's Dua Karo song? <U+0001F60D><U+0001F49C>

Elon Musk is the new CEO of Twitter

#glamsham #PratikSehajpal #Prati…",FALSE,0,NA,2022-04-29 13:59:53,FALSE,NA,"1520040174561808384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeeGermon1",602,TRUE,FALSE,NA,NA
"RT @glamsham: Did you guys loved Pratik Sehajpal's Dua Karo song? <U+0001F60D><U+0001F49C>

Elon Musk is the new CEO of Twitter

#glamsham #PratikSehajpal #Prati…",FALSE,0,NA,2022-04-29 13:44:41,FALSE,NA,"1520036351886135296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LajmeeTalukdar",602,TRUE,FALSE,NA,NA
"RT @ShinobiOfCrypto: $Marvin is still under heavy discount and guess what?

Once again scared money gonna miss this opportunity and won't m…",FALSE,0,NA,2022-04-29 13:43:01,FALSE,NA,"1520035930064580610",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shibPython",244,TRUE,FALSE,NA,NA
"#ElonMusk has sold 4.4 million shares of #Tesla stock worth roughly $4 billion, most likely to help fund his purcha… https://t.co/9c63R32HB3",FALSE,1,NA,2022-04-29 13:40:01,TRUE,NA,"1520035177342193666",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","eventneedzkdspl",0,FALSE,FALSE,NA,NA
"Called his bluff #Elon_Musk #TwitterCEO #ElonMuskTwitter #Elongate https://t.co/nPpN5I1h28",FALSE,0,NA,2022-04-29 13:39:40,FALSE,NA,"1520035089681469442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THEDJQUEEN",0,FALSE,FALSE,NA,NA
"#EvanClark #Twitter <U+092D><U+093E><U+0908> <U+0939><U+092E> <U+0932><U+094B><U+0917> <U+0915><U+094D><U+092F><U+093E> <U+0917><U+0941><U+0928><U+093E><U+0939> <U+0915><U+093F><U+090F> <U+0939><U+0948> <U+091C><U+094B> <U+0939><U+092E> <U+0932><U+094B><U+0917> <U+0915><U+093E> <U+0935><U+0947><U+0921><U+0940><U+092F><U+094B> messages <U+0915><U+094B> viral <U+0928><U+0939><U+0940><U+0902> <U+0915><U+0930><U+093E><U+0924><U+0947> <U+0928><U+093E> <U+0924><U+094B> <U+092B><U+0932><U+094B><U+0935><U+0947><U+0930> <U+092C><U+0922><U+093C>… https://t.co/EA6cv9mk3y",FALSE,0,NA,2022-04-29 13:35:27,TRUE,NA,"1520034027079565312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ckyadav1986",0,FALSE,FALSE,NA,NA
"Today's Match #lsg vs #pbks
#IPL #Iplstreaming 
#iplfantasy #lsgvspbks #pbksvslsg
#KLRahul #TwitterCEO 

Register N… https://t.co/LKsHCbRsHj",FALSE,1,NA,2022-04-29 13:34:39,TRUE,NA,"1520033825581154306",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mywin_11",0,FALSE,FALSE,NA,NA
"RT @glamsham: Did you guys loved Pratik Sehajpal's Dua Karo song? <U+0001F60D><U+0001F49C>

Elon Musk is the new CEO of Twitter

#glamsham #PratikSehajpal #Prati…",FALSE,0,NA,2022-04-29 13:29:24,FALSE,NA,"1520032503515402240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jass34365",602,TRUE,FALSE,NA,NA
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-29 13:28:24,FALSE,NA,"1520032253493284864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SolanaInstitute",442,TRUE,FALSE,NA,NA
"@Dogitter_NFT lubiyangjia.eth

@KyleSamani @james_defi @solanaIOA 

#NFTGiveaway #NFTs #NFTCommunity #Doge… https://t.co/PY9aUkJ8O0",FALSE,0,"Dogitter_NFT",2022-04-29 13:27:39,TRUE,"1519292348169338883","1520032062342049794","1517578412814397440","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SolanaInstitute",0,FALSE,FALSE,NA,NA
"RT @Isyakumadaki: My name is Madaki Isyaku, Pencil Artist from Nigeria, I made this pencil portrait of @elonmusk, it took me 24
hours, plea…",FALSE,0,NA,2022-04-29 13:19:29,FALSE,NA,"1520030008621817856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Isyakumadaki",9,TRUE,FALSE,NA,NA
"#G1 #GloboNews #uol #CBN #CNNBrasil #FoxNews #Aljazeera #Reuters #deutchwelle #TwitterCEO #STF #STJ #TJRJ #TRF2 #TRF2022",FALSE,0,"diogo_bms8",2022-04-29 13:19:02,FALSE,"1520019971904086023","1520029895182667776","1517909574036164609","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diogo_bms8",0,FALSE,FALSE,NA,NA
"My name is Madaki Isyaku, Pencil Artist from Nigeria, I made this pencil portrait of @elonmusk, it took me 24
hours… https://t.co/ayEdEWKIVS",FALSE,8,NA,2022-04-29 13:18:47,TRUE,NA,"1520029831991332865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Isyakumadaki",9,FALSE,FALSE,NA,NA
"RT @DeathFiat: <U+0001F4A5>TOP NEWS<U+0001F4A5> #AAVE / #TwitterCEO  (AAVE) founder Stani Kulechov was temporarily suspended from Twitter this week, mere hours a…",FALSE,0,NA,2022-04-29 13:01:24,FALSE,NA,"1520025458737180672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EileenJonesmiss",8,TRUE,FALSE,NA,NA
"RT @DiprajJadhav44: Elon Musk First day at Twitter Office.
#TwitterCEO #ElonMusk #meme https://t.co/EcT5yJkY1V",FALSE,0,NA,2022-04-29 13:01:02,FALSE,NA,"1520025365854375936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","happywithaN",50,TRUE,FALSE,NA,NA
"RT @indiatvnews: #ElonMusk: <U+092A><U+0930><U+093E><U+0917> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0935><U+093F><U+091C><U+092F><U+093E> <U+092A><U+0930> <U+0909><U+0920><U+093E><U+092F><U+093E> <U+0938><U+0935><U+093E><U+0932>, <U+0915><U+094D><U+092F><U+093E> <U+092D><U+093E><U+0930><U+0924><U+0940><U+092F><U+094B><U+0902> <U+092A><U+0930> <U+091C><U+093E><U+0928><U+092C><U+0942><U+091D><U+0915><U+0930> <U+0928><U+093F><U+0936><U+093E><U+0928><U+093E> <U+0938><U+093E><U+0927> <U+0930><U+0939><U+0947> <U+090F><U+0932><U+0928> <U+092E><U+0938><U+094D><U+0915>?

Read more: https://t.co/88…",FALSE,0,NA,2022-04-29 12:58:23,FALSE,NA,"1520024699094421504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saadat1954",4,TRUE,FALSE,NA,NA
"RT @DaRealGregLopez: Some people are panicking that @elonmusk spends 40+ billion on Twitter [and calls for more transparency and unbiased m…",FALSE,0,NA,2022-04-29 12:56:01,FALSE,NA,"1520024103872196608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tala_NoExcuses",1,TRUE,FALSE,NA,NA
"RT @DiprajJadhav44: Elon Musk First day at Twitter Office.
#TwitterCEO #ElonMusk #meme https://t.co/EcT5yJkY1V",FALSE,0,NA,2022-04-29 12:49:27,FALSE,NA,"1520022452478394373",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saurabh_008_",50,TRUE,FALSE,NA,NA
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-29 12:46:57,FALSE,NA,"1520021820593741824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","liu2100",442,TRUE,FALSE,NA,NA
"@Dogitter_NFT @ilovedoge11 
@Jingtingsheng 
@ws280476 
#NFTGiveaway #NFTs #NFTCommunity #Doge #dogecoin #TwitterCEO… https://t.co/HsG95O754N",FALSE,6,"Dogitter_NFT",2022-04-29 12:43:15,TRUE,"1519292348169338883","1520020890054176768","1517578412814397440","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chengqi07341350",0,FALSE,FALSE,NA,NA
"Elon musk bought Twitter and started twitting <U+0001F602> #FarLeft #usa #TwitterCEO",FALSE,1,NA,2022-04-29 12:43:14,FALSE,NA,"1520020887654830080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CPaulTalks",0,FALSE,FALSE,NA,NA
"RT @SidleyTwins: <U+0001F6A8><U+0001F6A8><U+0001F6A8> PLEASE RETWEET <U+0001F447><U+0001F447><U+0001F447> #AdoptDontShop #twittersold #TwitterCEO #ElonMusk #ElonMuskBuyTwitter #JohnnyDeppVsAmberHeard #Cher…",FALSE,0,NA,2022-04-29 12:43:03,FALSE,NA,"1520020841899204608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PearlOber4",9,TRUE,FALSE,NA,NA
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-29 12:42:37,FALSE,NA,"1520020732117680128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chengqi07341350",442,TRUE,FALSE,NA,NA
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-29 12:39:18,FALSE,NA,"1520019895311765506",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cici28911",442,TRUE,FALSE,NA,NA
"RT @itsykmusic: $Marvin is still under heavy discount and guess what?

Once again scared money gonna miss this opportunity and won't make a…",FALSE,0,NA,2022-04-29 12:39:15,FALSE,NA,"1520019882741485572",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammie10394726",8,TRUE,FALSE,NA,NA
"#TwitterCEO #TwitterTakeover https://t.co/2jrXkqvCN1",FALSE,1,NA,2022-04-29 12:35:22,FALSE,NA,"1520018906773041152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stopmyloss",0,FALSE,FALSE,NA,NA
"RT @JetSynthesys: JetSynthesys Games: Must have <U+0001F60A>
#Twitter: Musk have <U+0001F609>

#ElonMusk #TwitterCEO",FALSE,0,NA,2022-04-29 12:30:52,FALSE,NA,"1520017771886788614",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HassanA29270192",10,TRUE,FALSE,NA,NA
"<U+0001F525>#Congratulations<U+0001F525> to Elon Musk for buying Twitter.<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #Elon_Musk #ElonMuskBuyTwitter #musktwitter #TwitterCEO… https://t.co/9sd18KKL05",FALSE,0,NA,2022-04-29 12:27:45,TRUE,NA,"1520016990752186370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Only_Inzamamul",0,FALSE,FALSE,NA,NA
"#ElonMusk #TwitterCEO #TwitterTakeover #Alien #Monster #FreedomOfSpeech @ElonMusk https://t.co/hOmBbzvbca",FALSE,0,NA,2022-04-29 12:24:29,FALSE,NA,"1520016167620038657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MusicReviewer7",0,FALSE,FALSE,NA,NA
"RT @Debrapearlz: $Marvin is still under heavy discount and guess what?

Once again scared money gonna miss this opportunity and won't make…",FALSE,0,NA,2022-04-29 12:19:44,FALSE,NA,"1520014971622629381",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","draven_4252",19,TRUE,FALSE,NA,NA
"RT @MeetMalcom: The best meme so far #ElonMusk #Twitter #TwitterCEO #leavingtwitter https://t.co/ALCwGNtmg0",FALSE,0,NA,2022-04-29 11:59:28,FALSE,NA,"1520009871923433473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lakshayi_",262,TRUE,FALSE,NA,NA
"RT @DiprajJadhav44: Elon Musk First day at Twitter Office.
#TwitterCEO #ElonMusk #meme https://t.co/EcT5yJkY1V",FALSE,0,NA,2022-04-29 11:53:32,FALSE,NA,"1520008376691822592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lakshayi_",50,TRUE,FALSE,NA,NA
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-29 11:52:40,FALSE,NA,"1520008158835798016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","timzhou168",442,TRUE,FALSE,NA,NA
"RT @BotoTalha: Did you notice that Elon Musk changed the twitter like button color from <U+2764><U+FE0F> to <U+0001F499>

And if you observe, it shows a spaceship i…",FALSE,0,NA,2022-04-29 11:52:13,FALSE,NA,"1520008046998601729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryamshamsher",4,TRUE,FALSE,NA,NA
